Transaction_ID,User_ID,Product_ID,Quantity,Transaction_Date
0f422e4c-0de3-4e0c-8dcf-eed0ab3fdf13,528df3bf-4eac-492b-a033-a4095a5595ad,af0e08fe-4b55-4ec0-9d66-43a588c97d5b,5,2024-06-16
54ed7130-0b1a-4e1e-8585-28606658fd2d,d2e260a2-c115-40db-b0f3-abfc0093e9cd,1332c032-a285-4997-b8f7-66ea41f5e4ba,2,2024-06-11
d63f5d7d-5821-4f2c-98e8-f8e5a3efb7dc,8a3cf6f7-9aa7-44ce-9134-5324e5ae1c12,8cfee8d2-32b9-4c82-8b9c-8819bc0b252c,1,2024-07-30
1937ec40-2f67-48a8-a6b3-812280cc06fc,f475dafe-fd20-416b-8ccf-695d9a4ee8c7,e1334fd0-d721-4bba-a614-8bc100368c91,5,2024-05-31
82c02f44-6149-4c7b-bb90-a8b3c2605729,d080222a-9cb2-404c-bc79-2a10784689b2,76cd3754-36f8-4e9e-bea4-063574cf6886,1,2024-02-23
5049924c-9d43-49aa-99b3-c8abf26e26c0,9362202f-cdef-46a8-be0d-537bc7f2e815,10403f77-8bc1-497e-bba5-3c427329fe8c,5,2024-08-22
aa0d1128-58e4-4d37-97d6-3255cacf8b67,38fe297b-47c7-4dd0-aeb6-4c276a2884ae,76cd3754-36f8-4e9e-bea4-063574cf6886,4,2024-04-05
0cc6b0f6-8432-4f65-9be5-f3374da823a0,1acbf754-80e7-47f8-b71f-705b661870e0,66578397-7334-4d70-a8ae-40938eb76a1a,3,2024-05-12
d9fd2038-b53d-4b47-93c6-95dc39391570,6131861e-5d82-4906-8f22-c176b23d3b36,04324795-cd89-44b0-84c1-83561e5df529,2,2024-01-24
21c0f1c2-c6b9-4929-999b-3507f97e9bf6,17372cee-b534-454c-a37d-9ea2648f3b17,76cd3754-36f8-4e9e-bea4-063574cf6886,4,2024-07-27
d4d29e6f-fd20-4839-8f08-aa6c61ca018e,594b9707-9366-45f9-9d29-205bdd2011df,7d496f22-33e6-4285-9be2-321e8b0561b3,2,2024-04-24
74ef8d35-6392-4330-9689-084911870dd6,178c67e8-6534-4590-bba1-1fccb01f685e,63e8bbbb-5ad7-4d1d-b1c2-001a07b664f5,3,2024-05-05
fd014a23-4c56-4b93-bd36-6a67495ad0dd,32df5bcb-da67-4a7c-b6e0-57504c104c12,1f3c80e6-fef1-49fe-9835-d7580973e77a,1,2024-06-12
2d11e3ef-99d3-413f-8916-cc234816b308,b5c506bb-b844-41b7-81a0-40fee3800a1d,f5f3f75b-138c-4171-8874-5ff40049cf17,2,2024-08-20
4beac7d1-6df5-441a-bfbc-ef305d0c7cd3,208b8ca6-f1b4-4c24-99fa-052cb5972cd8,a09b54cd-0abf-4d6a-9ef6-fc8c4c9f47ea,5,2024-03-06
9def8004-742f-4436-91e4-f9bfe476ebb2,62c37f25-9caa-449d-88e7-7fb9d153469b,cca4542c-b127-4afc-aa37-7756b9d6e2a1,4,2024-01-20
766de4ff-9792-4a56-b02c-75edf0438718,1de32790-4a2d-4bbd-8eca-3e79b74ab31a,4a883726-42ea-4c3f-bd57-db91378859bc,2,2024-02-14
dc12417b-ede0-4bde-abe6-60f43b7133e0,cbe5b40e-bf75-474a-b3e1-5f4a0ed12a64,cbed1241-eb4f-43e9-8d12-e3d9c7508bb2,2,2024-08-19
d88395d4-05a5-471f-a1ba-a93cbb76d6e3,bacb2132-c57c-475d-8d4c-8a88b913a807,43c60d20-7121-46a6-b548-f7be1780dcd8,3,2024-07-01
9e9c9a29-d2f1-4a8e-a286-daa969f21220,cbe5b40e-bf75-474a-b3e1-5f4a0ed12a64,76cd3754-36f8-4e9e-bea4-063574cf6886,5,2024-01-23
3cd65922-f2e2-4d28-95c1-630ffc28a7ca,4a6be2b3-ab8e-4ebd-a00b-c9d814827735,43c60d20-7121-46a6-b548-f7be1780dcd8,2,2024-06-12
db44df92-1a50-4017-bd28-ea4be977794c,594b9707-9366-45f9-9d29-205bdd2011df,10403f77-8bc1-497e-bba5-3c427329fe8c,2,2024-06-01
6a6a2996-46bd-4d78-9c29-1a7a7c9bce57,80d39f01-a26e-416d-bbd2-6d82e793b592,684a7ae3-274a-46f3-8ccd-185800498136,1,2024-08-08
04acf99e-701c-4ed8-a580-e6f8c1d1a483,5fa61352-782c-476b-8927-4c9e9f6411f1,a1fb103f-9a36-4626-851e-da5f53e42e6f,4,2024-04-22
dfb31586-8626-4887-8886-aeed4ae05db0,178c67e8-6534-4590-bba1-1fccb01f685e,d2727197-c8d4-48d9-9ecc-04f4c307a900,1,2024-08-01
efc86860-7dcd-4dca-b49e-4ca82d80b189,9338ed22-4a08-4962-a9e9-7bafc3c6a205,bd381ce1-0671-4d5b-a878-de28c508dffa,5,2024-05-16
a03c0e5e-6341-4ede-ada2-b7b41fd00904,ce8542b7-afa6-46a8-8ba8-8b6178b996d1,af301a41-4768-433f-a81b-9738fa59a5f2,4,2024-03-11
7ec1a6e3-2091-4264-a3c9-9336a55169e5,15061c6f-4e93-4e17-871e-2890f5a157d0,66578397-7334-4d70-a8ae-40938eb76a1a,2,2024-08-17
9a95d2a5-5e32-4618-8a40-450dbb006d8e,83b54a9c-c10d-4354-b1d6-b54f207c3751,d6145ef1-8d21-40c6-8bcf-2010f160fc0d,1,2024-01-12
a2d55a15-a27e-4094-894e-ec81b009357c,99821501-3d94-4c9e-98af-d16ce92f1d67,d2727197-c8d4-48d9-9ecc-04f4c307a900,1,2024-03-13
1886de41-1136-46c7-a8d9-e9b5e98e4788,370be351-6ec1-4d17-a190-929356466fd3,8cfee8d2-32b9-4c82-8b9c-8819bc0b252c,2,2024-01-08
37b61d29-4c7a-44e2-9344-c4dfd184cba8,d548fee1-840b-4ff8-9673-69273c301730,5dc59d01-0aa1-4061-929b-0d4c4342d5e7,5,2024-06-12
e6ae6c2a-8c92-4574-b2f1-0b5397789961,caa80d81-0f81-4066-bd2b-7bcdbc67c3e7,99c9e979-6fdf-4dd7-8df7-4342b36d1a89,5,2024-03-29
bfa64845-03a5-45c4-876c-0043fbfed640,c9ab6698-6062-4089-a9a9-2d6e9f97ce21,805c053f-4536-4742-9e05-9acf6f191c40,4,2024-04-17
a570feeb-bab7-46be-bd61-c31a16d9f9a6,812f3f6c-07e6-47c8-b15e-754a861fcbc4,c3170728-95ef-422f-8e5c-7f7b2479fdaa,5,2024-05-05
9753161f-df4a-4a1a-bd26-56a800802b7c,5bfb052d-11a4-4c75-b52e-c484e39fc654,c022d128-6319-4b1f-be70-eaebf527ff42,3,2024-04-16
7f21acd5-b3dc-4850-9a97-256ccebfb7d6,99821501-3d94-4c9e-98af-d16ce92f1d67,4a883726-42ea-4c3f-bd57-db91378859bc,5,2024-01-30
a0488b93-17b8-44ef-9afc-f4ede7145749,9362202f-cdef-46a8-be0d-537bc7f2e815,e759d593-0d6a-4264-9dd2-adfbb8939038,4,2024-03-06
f1b945ed-1c5f-46c0-8667-f15b2e8ee025,6131861e-5d82-4906-8f22-c176b23d3b36,4a883726-42ea-4c3f-bd57-db91378859bc,2,2024-03-28
21d31250-70fc-473d-9c68-e3c4ab42f611,3e2e4fde-4cca-4da4-adcc-31620b2c5dae,cbed1241-eb4f-43e9-8d12-e3d9c7508bb2,4,2024-01-23
2bb250af-3ce7-4468-85f2-c1e9bfea605d,c80f7aa3-66d4-4edd-9dc8-951fa3005134,89658e79-a140-4889-86d9-6a012ac19212,2,2024-07-29
9ba648d6-cd7c-43d9-92b1-809933220879,018b725c-c6db-4ae5-a0cf-7b5d858c382a,deb51472-996a-42b1-96e5-6a72ba78e2ab,5,2024-02-18
a1319f2c-de07-4f74-abf7-35846f24206f,e989598e-4010-4e04-aa09-1a2ecb3e5b01,7e18ca93-a3b9-462e-bbbc-14ed5d533b3e,2,2024-02-14
eeacf090-7fd1-4eef-a464-1d7bfe996d62,16420d0c-2e7e-4a4d-8e9c-304113aa06c0,4a883726-42ea-4c3f-bd57-db91378859bc,1,2024-04-30
8e3bcf36-c7f8-4624-9999-6f4c22c821d6,5fc5ebc7-5713-42a2-a1e6-be8a83758e41,f5f3f75b-138c-4171-8874-5ff40049cf17,2,2024-03-21
b6e66cb3-04eb-4030-b4cf-e42e0ba89b09,2927e5af-1e2b-4434-8cc5-2657835814bb,e1334fd0-d721-4bba-a614-8bc100368c91,3,2024-02-23
97a51207-5e28-4e61-8cc7-8e9ca01376a2,c3d5bcc1-ae0f-43ee-8c64-d1ba7e9f9c98,43c60d20-7121-46a6-b548-f7be1780dcd8,2,2024-01-31
6e9a5f66-7f1f-4e40-adee-7767a538541d,d9e346de-d217-4e69-9b13-bd992063994d,6a461f4a-1181-42ed-a3d2-93e2aecdb709,4,2024-03-08
870e0627-b981-496c-a600-7d62fce0a895,165a8d03-8234-443e-94ca-2f309fa27fe8,684a7ae3-274a-46f3-8ccd-185800498136,2,2024-03-07
e3db96f9-bc92-4461-be08-bc1ce1d6d75b,13d4b7fe-8447-4a9e-b131-b92af7a19a3c,bd381ce1-0671-4d5b-a878-de28c508dffa,4,2024-03-23
9a4f865e-aa14-44e5-8364-dcbca5254825,4a6be2b3-ab8e-4ebd-a00b-c9d814827735,c487dc5c-fcd3-49fc-b7d9-c8d811d692f5,4,2024-08-01
ee4f8c47-bfaf-4066-82a6-dfdc7d935bfa,17372cee-b534-454c-a37d-9ea2648f3b17,99c9e979-6fdf-4dd7-8df7-4342b36d1a89,2,2024-08-27
1ffd7d46-b8bc-45c4-9d06-d27800a38509,17372cee-b534-454c-a37d-9ea2648f3b17,7adf5937-657c-43c1-916f-5f52da717fac,5,2024-07-03
146039f4-4e35-455c-9012-8a724e1549b0,e9dda49f-5915-4553-9a40-45c24a471f06,01dc60ef-7f44-41bd-b97d-3197c53631b5,5,2024-08-26
4057b8ae-58c1-42e1-9d2e-8d46a46e88ff,04d73616-2909-4663-83da-65b95b6b8278,cbed1241-eb4f-43e9-8d12-e3d9c7508bb2,1,2024-07-13
c72b2ae5-b14f-4f72-a47a-b05274ed83b5,c3167941-3184-4e90-89db-3fcbb9cd4c9c,10403f77-8bc1-497e-bba5-3c427329fe8c,4,2024-02-20
f0522e7a-1c57-4fc8-9104-e7e6517c364e,17372cee-b534-454c-a37d-9ea2648f3b17,c487dc5c-fcd3-49fc-b7d9-c8d811d692f5,5,2024-03-03
c843ce12-c1fa-4a70-9351-855d34427f5b,587359d4-f971-4ef3-a2d0-c22546f54985,6a461f4a-1181-42ed-a3d2-93e2aecdb709,4,2024-04-16
2f6fe87d-8646-4d16-8b0e-d1908b199af5,dad4fe4a-5931-456a-9c62-33ddafeb0522,deb51472-996a-42b1-96e5-6a72ba78e2ab,4,2024-08-12
fdeee8b2-6f35-43ce-86eb-d1d66043fc59,e989598e-4010-4e04-aa09-1a2ecb3e5b01,01dc60ef-7f44-41bd-b97d-3197c53631b5,4,2024-07-12
1d4d51d5-2971-477b-96fe-70c9cad277a7,79df26ac-d86b-4287-bb4d-08fb3168542d,76cd3754-36f8-4e9e-bea4-063574cf6886,4,2024-03-06
d8ea8002-b697-48ef-9129-c9e64eee703c,9362202f-cdef-46a8-be0d-537bc7f2e815,9e940818-e66b-4d16-be56-4e9cf23021cc,4,2024-07-30
b858d0fe-e5b9-44f2-9de0-0dba54de8c14,9fc2416e-df4f-4e83-ae28-6eb6e1130928,9b5b30a0-514e-41e5-aca7-201c742d7ad6,5,2024-08-07
a7b2ffc2-a94d-4f7c-b87f-f2c407b0b026,85ad16e9-2b50-40d8-aa69-19ebdeb076e4,66578397-7334-4d70-a8ae-40938eb76a1a,5,2024-01-29
5f52e1e6-097f-4917-86dd-960c4fce9361,7c3fd0c3-9f31-4410-8fa8-0fce2ff1a5a4,76cd3754-36f8-4e9e-bea4-063574cf6886,1,2024-07-22
52f93682-b858-4b3e-93ef-f5b016f5e2d2,52d0e1b5-27ee-4eb3-bde6-8182a471ec5d,d6145ef1-8d21-40c6-8bcf-2010f160fc0d,4,2024-05-15
12c7c3ab-9205-4b66-a8d3-620d37e1012e,812f3f6c-07e6-47c8-b15e-754a861fcbc4,c3170728-95ef-422f-8e5c-7f7b2479fdaa,2,2024-05-15
0dc7957d-cae3-4b75-9021-b6e39ccc6349,88ab6c4b-ac65-4ce2-8613-2c0374e8e45c,508ea1d5-daf0-4572-90bc-48f9931eca53,4,2024-02-07
1e29faee-a094-45af-acf7-1076cbee5c2c,1acbf754-80e7-47f8-b71f-705b661870e0,9e516857-5020-45be-8677-597770444957,4,2024-03-10
7ec47d1d-8eaa-43f6-ba9e-b07a38efd586,1acbf754-80e7-47f8-b71f-705b661870e0,e1334fd0-d721-4bba-a614-8bc100368c91,4,2024-06-01
3011422e-ae03-4bc5-ae69-57e298c30d6f,16420d0c-2e7e-4a4d-8e9c-304113aa06c0,89658e79-a140-4889-86d9-6a012ac19212,4,2024-01-01
a7e5ed68-9d8b-49f0-8e29-a2b56b5a2d58,8691fdd1-4570-423b-8cf0-0ddce9a66995,43c60d20-7121-46a6-b548-f7be1780dcd8,4,2024-05-11
06268d75-e0e2-4c5d-9cab-2edeafe3cd74,087eee97-7af2-4d0a-a4d6-042b4551a767,7d496f22-33e6-4285-9be2-321e8b0561b3,5,2024-04-01
a8f9295b-1eca-45c4-927f-6d2846376c14,88ab6c4b-ac65-4ce2-8613-2c0374e8e45c,4bd89363-4272-4c90-86b0-e4aec0645fae,2,2024-04-09
f8ffbd2a-6ac7-431b-9861-933205ca28c5,62c37f25-9caa-449d-88e7-7fb9d153469b,1a0419fa-6e90-4b16-8db5-069c2b752261,1,2024-01-21
e68f544d-20d5-40f6-a962-309dfbc516f6,99821501-3d94-4c9e-98af-d16ce92f1d67,01dc60ef-7f44-41bd-b97d-3197c53631b5,2,2024-07-17
97651a34-08b7-40d8-8046-548e563dea08,80d39f01-a26e-416d-bbd2-6d82e793b592,01dc60ef-7f44-41bd-b97d-3197c53631b5,5,2024-01-02
36216a13-c64b-4fbb-9609-510586287f7f,d9e346de-d217-4e69-9b13-bd992063994d,a1fb103f-9a36-4626-851e-da5f53e42e6f,2,2024-06-16
3f4d53a4-bf36-4e14-b085-f46a3f04e4c6,9114376b-f70b-4724-8b50-32430641b8bc,76cd3754-36f8-4e9e-bea4-063574cf6886,1,2024-06-27
287ceaa4-949e-43b5-b908-3907064444be,7c3fd0c3-9f31-4410-8fa8-0fce2ff1a5a4,9e516857-5020-45be-8677-597770444957,4,2024-04-10
ec6e077d-4849-4ef5-9ae4-64c232790851,e9dda49f-5915-4553-9a40-45c24a471f06,508ea1d5-daf0-4572-90bc-48f9931eca53,3,2024-01-12
a4e07bb4-0216-4778-80af-080d4b0dab3a,11079ce9-d6d1-4c1f-a7e2-677d3faeb608,c022d128-6319-4b1f-be70-eaebf527ff42,5,2024-02-22
9cd5e810-dfa4-48d0-84b7-c0e4d94cd74e,3e2e4fde-4cca-4da4-adcc-31620b2c5dae,af301a41-4768-433f-a81b-9738fa59a5f2,1,2024-04-01
93073a59-d669-44b8-a10f-c2ccd07c016a,370be351-6ec1-4d17-a190-929356466fd3,9e940818-e66b-4d16-be56-4e9cf23021cc,3,2024-04-23
64d9dcb1-9016-411f-acfc-724f8e965c41,658fb1eb-d5f5-4d95-bb78-3b93b268f565,a09b54cd-0abf-4d6a-9ef6-fc8c4c9f47ea,1,2024-08-24
c308330d-3f33-4a6c-9649-c786af66e466,38fe297b-47c7-4dd0-aeb6-4c276a2884ae,63e8bbbb-5ad7-4d1d-b1c2-001a07b664f5,4,2024-08-16
24d7886e-9a87-430a-bd58-742529e36ee7,f2433fa9-4bd4-4274-acf5-27f7c2a97a62,af301a41-4768-433f-a81b-9738fa59a5f2,2,2024-07-12
36b43698-7eaa-471f-abdf-07c302777595,58838810-6842-4262-876d-b5bfad554db3,a09b54cd-0abf-4d6a-9ef6-fc8c4c9f47ea,2,2024-04-20
b9808e34-5033-4adf-b166-9af70b276a59,658fb1eb-d5f5-4d95-bb78-3b93b268f565,5dc59d01-0aa1-4061-929b-0d4c4342d5e7,3,2024-02-03
853082cb-3263-4062-b78c-aefeca2be915,d2e260a2-c115-40db-b0f3-abfc0093e9cd,c022d128-6319-4b1f-be70-eaebf527ff42,1,2024-02-02
21c2d00e-0f63-48d1-878a-c6987a0d9ffc,7c3fd0c3-9f31-4410-8fa8-0fce2ff1a5a4,b14c7039-87b4-4b3d-bf95-2cd040d690b2,3,2024-01-21
a058b566-be5d-475a-9ab5-819d60f40f3e,841a2055-daf6-4d1c-9ec6-5f45a1dabf88,8cfee8d2-32b9-4c82-8b9c-8819bc0b252c,3,2024-04-11
e2640496-d187-4c42-9f3f-8cb9ebd4fa72,13d4b7fe-8447-4a9e-b131-b92af7a19a3c,e759d593-0d6a-4264-9dd2-adfbb8939038,3,2024-07-31
d3de65e5-288b-468a-af21-f3a7efab03d1,d23b1330-6e89-4b4f-ba3e-64f0a3891fa5,bd381ce1-0671-4d5b-a878-de28c508dffa,4,2024-03-17
a321424b-f9d3-4621-865b-1991521184a3,658fb1eb-d5f5-4d95-bb78-3b93b268f565,8cfee8d2-32b9-4c82-8b9c-8819bc0b252c,3,2024-06-11
a9ed5e70-4748-4583-9e45-1b1f275311d8,018b725c-c6db-4ae5-a0cf-7b5d858c382a,c3170728-95ef-422f-8e5c-7f7b2479fdaa,2,2024-06-01
90b7a86e-b338-4b41-8ce7-78d17c8e880f,208b8ca6-f1b4-4c24-99fa-052cb5972cd8,1b0b586b-894c-4ec9-9058-c9fcaeb43a25,5,2024-03-11
6516a933-8846-4ae2-9806-f837ec0b8cb5,62c37f25-9caa-449d-88e7-7fb9d153469b,deb51472-996a-42b1-96e5-6a72ba78e2ab,5,2024-01-06
398bae10-6f9d-45c2-9b7e-6653052bc114,841a2055-daf6-4d1c-9ec6-5f45a1dabf88,d2727197-c8d4-48d9-9ecc-04f4c307a900,4,2024-04-21
fbf1338e-9ec3-4b17-8e3f-052bfb33fc6e,caa80d81-0f81-4066-bd2b-7bcdbc67c3e7,8cfee8d2-32b9-4c82-8b9c-8819bc0b252c,5,2024-04-30
b08b204d-eb95-4dca-8609-e4485bcaa536,2927e5af-1e2b-4434-8cc5-2657835814bb,cca4542c-b127-4afc-aa37-7756b9d6e2a1,2,2024-01-12
a1367ba4-69dd-4646-9916-8ee0a6a88468,771000e3-d261-4194-b1c1-8a941b0c70c5,deb51472-996a-42b1-96e5-6a72ba78e2ab,4,2024-02-21
a2529679-92f4-4c6f-97cd-f333a2f808b4,c9ab6698-6062-4089-a9a9-2d6e9f97ce21,89658e79-a140-4889-86d9-6a012ac19212,4,2024-06-30
4da298f3-4674-4ea8-9133-2eea61af4d75,7c3fd0c3-9f31-4410-8fa8-0fce2ff1a5a4,9b5b30a0-514e-41e5-aca7-201c742d7ad6,4,2024-08-27
5e6ec5bb-96b3-43e9-9f6d-0b82278b0165,79df26ac-d86b-4287-bb4d-08fb3168542d,01dc60ef-7f44-41bd-b97d-3197c53631b5,4,2024-07-19
e140c4e7-02de-4ea2-965f-2d9a6ee29eb5,1acbf754-80e7-47f8-b71f-705b661870e0,1b0b586b-894c-4ec9-9058-c9fcaeb43a25,4,2024-01-23
cbb29aec-f0bc-4a1d-8a98-7e0ab9bbd86b,b3e38c97-fb33-4ef4-aab5-bd2741615dc0,4bd89363-4272-4c90-86b0-e4aec0645fae,3,2024-04-18
c6d972cc-a614-41d1-a6ca-1b18c48f2487,79df26ac-d86b-4287-bb4d-08fb3168542d,deb51472-996a-42b1-96e5-6a72ba78e2ab,5,2024-07-24
b7510868-810e-43de-b6b3-b5505367397d,e9dda49f-5915-4553-9a40-45c24a471f06,deb51472-996a-42b1-96e5-6a72ba78e2ab,5,2024-01-16
4a35a209-4d96-40cf-bcfd-9ccb9a98c6a8,d23b1330-6e89-4b4f-ba3e-64f0a3891fa5,af0e08fe-4b55-4ec0-9d66-43a588c97d5b,2,2024-07-07
4b46d483-e3cb-4bf6-a571-8a0b93a9af75,52d0e1b5-27ee-4eb3-bde6-8182a471ec5d,a1fb103f-9a36-4626-851e-da5f53e42e6f,4,2024-02-18
7ede2b09-f178-4ea4-881f-0ace24392005,e989598e-4010-4e04-aa09-1a2ecb3e5b01,1f3c80e6-fef1-49fe-9835-d7580973e77a,2,2024-01-27
2cb81e83-bae6-4849-908c-f9b5176f4115,165a8d03-8234-443e-94ca-2f309fa27fe8,cbed1241-eb4f-43e9-8d12-e3d9c7508bb2,4,2024-07-29
24000b2d-4fe4-414e-9543-1b4c6f70025c,95e705af-1b0e-4e0a-a6a6-95206a9f9cd4,01dc60ef-7f44-41bd-b97d-3197c53631b5,1,2024-01-23
7c5738fa-98f1-4de7-ab65-8b633e16a734,9be5d404-15ed-4e42-b333-b884ae055560,6a461f4a-1181-42ed-a3d2-93e2aecdb709,4,2024-02-26
dcbe99a9-009b-421a-8e61-434413449e4e,165a8d03-8234-443e-94ca-2f309fa27fe8,a1fb103f-9a36-4626-851e-da5f53e42e6f,3,2024-02-15
3d618662-0705-4a00-a124-0ef75705eb27,bacb2132-c57c-475d-8d4c-8a88b913a807,a09b54cd-0abf-4d6a-9ef6-fc8c4c9f47ea,3,2024-06-10
9fd64236-0e77-4bbe-9f25-e4245663ccfb,9114376b-f70b-4724-8b50-32430641b8bc,1f3c80e6-fef1-49fe-9835-d7580973e77a,5,2024-04-05
d8315f3a-b844-4e61-916d-965289ea8692,560f6ba6-5006-4f2e-81a5-e859f9b611a7,8cfee8d2-32b9-4c82-8b9c-8819bc0b252c,5,2024-08-07
0fa3b810-2dbb-435f-9bff-e0b7fcca61ea,4a6be2b3-ab8e-4ebd-a00b-c9d814827735,4bd89363-4272-4c90-86b0-e4aec0645fae,4,2024-02-15
98a06105-0fdc-47bf-95eb-5eea2d042866,2927e5af-1e2b-4434-8cc5-2657835814bb,10403f77-8bc1-497e-bba5-3c427329fe8c,3,2024-03-11
5edc34f3-2e0f-4c78-bf42-25547622608e,1a64663b-e5cd-421c-9913-bfd58dde9ac6,805c053f-4536-4742-9e05-9acf6f191c40,2,2024-05-26
109039f6-0e5b-4ae3-b8e3-f1d7b358ebf0,d080222a-9cb2-404c-bc79-2a10784689b2,805c053f-4536-4742-9e05-9acf6f191c40,5,2024-04-04
58da8dc6-470f-4f68-b26f-ab5f435c7829,5d31c3c3-5521-496a-8f0f-dd71b27a580a,5dc59d01-0aa1-4061-929b-0d4c4342d5e7,2,2024-01-27
236eb3bc-db10-43a4-8326-8752319803cd,ce8542b7-afa6-46a8-8ba8-8b6178b996d1,9e516857-5020-45be-8677-597770444957,4,2024-05-27
29b00413-abe5-46a8-a88e-2f2eda5d5198,16420d0c-2e7e-4a4d-8e9c-304113aa06c0,1332c032-a285-4997-b8f7-66ea41f5e4ba,5,2024-07-03
d4fd0e73-1530-4dbd-8896-f91db01994ac,5d31c3c3-5521-496a-8f0f-dd71b27a580a,af0e08fe-4b55-4ec0-9d66-43a588c97d5b,5,2024-02-06
2fd8ec9a-c3ac-4e10-9892-c1da1d5e0f1e,7168add0-e400-473d-aac0-978428f8124b,4a5140fa-0fc2-417a-ba2b-8a29076b4772,2,2024-04-22
dcb29e61-f43f-4bbe-955e-d18917dd86bc,9be5d404-15ed-4e42-b333-b884ae055560,6a461f4a-1181-42ed-a3d2-93e2aecdb709,3,2024-03-08
eccc21a3-b580-494d-9d8e-07683c7f4d15,d548fee1-840b-4ff8-9673-69273c301730,10403f77-8bc1-497e-bba5-3c427329fe8c,1,2024-05-03
ac41dbf0-390c-4bb4-b996-aa7d31384302,ed110c9e-3231-4b3e-b08a-af8597f2ccd7,c487dc5c-fcd3-49fc-b7d9-c8d811d692f5,2,2024-03-25
d516a58f-4dad-4d48-8381-812d40f4e58f,16420d0c-2e7e-4a4d-8e9c-304113aa06c0,b14c7039-87b4-4b3d-bf95-2cd040d690b2,1,2024-06-01
8356c1c5-8b1b-4d7a-a8a8-825d46d2b52e,6131861e-5d82-4906-8f22-c176b23d3b36,f5f3f75b-138c-4171-8874-5ff40049cf17,2,2024-04-20
3b694d84-5da8-498d-8499-a49bf011984b,018b725c-c6db-4ae5-a0cf-7b5d858c382a,89658e79-a140-4889-86d9-6a012ac19212,4,2024-02-11
333eb24a-1fdc-4a77-86e6-371ed780c252,658fb1eb-d5f5-4d95-bb78-3b93b268f565,00e529d1-96fe-4b9b-b7a2-d52c7dc519d4,5,2024-01-23
e4fd2229-8ff0-4666-91c5-3294659c96b1,7168add0-e400-473d-aac0-978428f8124b,cbed1241-eb4f-43e9-8d12-e3d9c7508bb2,4,2024-02-08
9576a3a6-2a93-4279-8938-26edfda422d9,1de32790-4a2d-4bbd-8eca-3e79b74ab31a,e1334fd0-d721-4bba-a614-8bc100368c91,2,2024-03-11
74b2c6b9-2549-4d66-8cd9-1709e450b968,88ab6c4b-ac65-4ce2-8613-2c0374e8e45c,508ea1d5-daf0-4572-90bc-48f9931eca53,4,2024-01-02
3840b348-1042-4d96-9f64-4eb764c7011c,f12be5f9-c55b-4e65-9253-835c7226f10e,1a0419fa-6e90-4b16-8db5-069c2b752261,4,2024-01-16
f88b5ec7-e943-4ba5-bfb3-a0bb828e8e20,e989598e-4010-4e04-aa09-1a2ecb3e5b01,1a0419fa-6e90-4b16-8db5-069c2b752261,5,2024-05-18
2ee66d3a-7c9a-4a03-9488-a3b019f53f07,a14df0a3-1548-4bf6-8ffe-f766e74ae709,46cd6a49-3e36-4b01-ac1a-6a33d63c7ed9,1,2024-07-17
ecf75857-5516-42f7-88e2-e326972b1df0,d9e346de-d217-4e69-9b13-bd992063994d,684a7ae3-274a-46f3-8ccd-185800498136,5,2024-05-04
a3bdcc02-0b02-4c7e-b3fd-1ed478c1830f,b5c506bb-b844-41b7-81a0-40fee3800a1d,43c60d20-7121-46a6-b548-f7be1780dcd8,2,2024-04-14
e68a158f-3999-4a2c-a315-862f8f50d144,d00355d0-ae64-419e-9654-98a231e79f22,1f3c80e6-fef1-49fe-9835-d7580973e77a,4,2024-03-10
e7d84038-1e52-4ca7-89a0-63ae7bcafee1,587359d4-f971-4ef3-a2d0-c22546f54985,c022d128-6319-4b1f-be70-eaebf527ff42,5,2024-07-15
b1ab2750-f164-4e5e-8d45-1574092c96ae,dad4fe4a-5931-456a-9c62-33ddafeb0522,d2727197-c8d4-48d9-9ecc-04f4c307a900,5,2024-03-20
cbf5ae87-e10f-42d1-9499-9068f5e49b95,04d73616-2909-4663-83da-65b95b6b8278,4a883726-42ea-4c3f-bd57-db91378859bc,4,2024-05-07
54eaaac4-be0e-494f-b342-25b0e1123efb,b5c506bb-b844-41b7-81a0-40fee3800a1d,a09b54cd-0abf-4d6a-9ef6-fc8c4c9f47ea,4,2024-05-16
bb27d8c0-29e2-4e6c-b338-25e421414ba5,38fe297b-47c7-4dd0-aeb6-4c276a2884ae,63e8bbbb-5ad7-4d1d-b1c2-001a07b664f5,5,2024-03-13
4084e421-9416-45d1-9dae-1b5cdd554482,c1ec1d52-4c2e-4115-b845-263d7b651b5e,9b5b30a0-514e-41e5-aca7-201c742d7ad6,1,2024-06-14
e9a62414-cc05-43ef-b087-d94dd36987c4,5d31c3c3-5521-496a-8f0f-dd71b27a580a,9e516857-5020-45be-8677-597770444957,2,2024-05-15
93297848-7272-4f61-8aec-27cf2e288034,c80f7aa3-66d4-4edd-9dc8-951fa3005134,76cd3754-36f8-4e9e-bea4-063574cf6886,1,2024-07-01
1ad234ef-5562-460b-b0b2-f8c72f4ad6a5,67e3f5b2-793b-4c52-b62b-eefe6acb24a2,a1fb103f-9a36-4626-851e-da5f53e42e6f,2,2024-07-12
57250da6-bf38-4f26-90d0-4e99a196ac85,6131861e-5d82-4906-8f22-c176b23d3b36,1a0419fa-6e90-4b16-8db5-069c2b752261,2,2024-02-16
